"page_id","page_title","page_is_redirect","page_len","wikidata_numeric_id","views"
"1279276","Nikolaos Plastiras","0","15801","Q449445","2096"
"56524500","Annette Widmann-Mauz","1","15686","Q566722","349"
"2955382","Nikolay Pirogov","1","16025","Q315266","2115"
"50000518","Lil Yachty","1","33789","Q23772141","79773"
"2554997","Ernest Augustus, Elector of Hanover","1","10399","Q372190","8876"
"64180169","Jamal Musiala","1","32873","Q96072055","201904"
"42043300","Jason Hewett","0","2823","Q15070001","136"
"916260","Kevin McCarthy (radio)","0","2740","Q6396891","237"
"6907468","Nicolas Winding Refn","1","43068","Q359397","28589"
"452048","Kathy Najimy","1","40984","Q235460","747958"
"29191457","Naruhito Iguchi","0","2183","Q6966439","96"
"14112927","Hauschka","1","21554","Q91573","3368"
"56618922","Kyle Richardson (basketball)","0","2595","Q50365530","131"
"24903901","Joris van der Haagen","1","3559","Q1912387","147"
"16838","Khalid al-Mihdhar","1","51591","Q2719766","10581"
"174716","Roger Moore","1","93480","Q134333","153679"
"3577734","Paul Epworth","1","47606","Q515883","6574"
"5436143","Nancy Wilson (journalist)","1","2343","Q6963084","138"
"5655","Courtney Love","1","200728","Q222071","142249"
"11872071","Anthony Anderson (murderer)","1","5717","Q4771998","1618"
"166539","Clive Davis","1","27206","Q1101938","36769"
"690240","Road Dogg","1","66767","Q536050","33678"
"56626836","Tan France","1","24292","Q50379407","20538"
"18103395","Yumi Sugimoto","1","6826","Q1189314","981"
"1947027","Jim Davidson","1","32255","Q2559713","16127"
"1892042","Alexia Portal","0","1642","Q1097791","240"
"59728226","Alexia González-Barros González","0","10901","Q2834404","335"
"55791420","Hans Peter Christian Møller","0","2145","Q12315502","43"
"55049443","Aiko Morishita","0","10704","Q11539195","191"
"22149193","Kate Walsh (businesswoman)","1","5298","Q6375845","262"
"20782695","Jimmy Kelly (footballer, born 1957)","1","2974","Q6200531","82"
"1394968","Katharine Drexel","1","21565","Q254227","5039"
"204082","Arnold Hermann Ludwig Heeren","1","12071","Q24139","310"
"43528782","David Laurent de Lara","0","7334","Q17626928","92"
"26117527","Masako Hozumi","1","3295","Q240036","100"
"6479315","Shakira","1","173924","Q34424","329998"
"38954428","Sam Smith","1","59300","Q15123969","400838"
"1293306","Dave Niehaus","0","15730","Q5229474","7321"
"1514997","Meiko Kaji","1","18260","Q175900","3971"
"47866872","Lil Rel Howery","1","14737","Q21067271","24812"
"61979540","Vjosa Osmani","1","59505","Q13047644","13157"
"345678","Danny Strong","1","23102","Q784009","15308"
"1151303","Sid Wilson","1","14396","Q318514","52129"
"15656192","Jimmy Page (footballer)","0","2033","Q10426092","141"
"36556707","James Cameron (Union colonel)","0","20365","Q16066061","242"
"4503412","John Lee (Australian actor)","0","10228","Q3181924","848"
"14329123","Masako Mori (politician)","1","9807","Q1755981","595"
"182620","John Taylor (bass guitarist)","1","19762","Q540283","24341"
"24042096","Jan Linsen","0","1489","Q324335","54"
"10503960","Jonathan Scott (actor)","1","1654","Q1703284","325"
"539149","Terry Hall (ventriloquist)","1","5085","Q5645949","680"
"30228019","Eduard von der Ropp","1","10504","Q661737","151"
"5464774","Dietmar Bartsch","0","18291","Q99450","1433"
"10128","Elizabeth I","1","117026","Q7207","389270"
"49679283","Ebrahim Raisi","1","89085","Q5947347","76683"
"68059621","Võ Văn Thưởng","1","25319","Q10833302","928"
"34017782","John Cholish","1","9043","Q6225986","315"
"46692712","Pietro Lombardi (architect)","0","1828","Q5962684","52"
"9848546","Joachim Król","1","5376","Q66011","1009"
"14672244","James Murray (Jacobite Earl of Dunbar)","1","4309","Q14949394","229"
"2278554","Sally Potter","0","23301","Q268840","5314"
"250278","Heidi Fleiss","1","19327","Q271732","29953"
"71813521","Fergus McCreadie","1","7345","Q105402966","2735"
"3640247","Shaun Toub","0","16407","Q144643","12449"
"8352041","Carine Roitfeld","1","9138","Q656605","4054"
"60192499","Nick Mohammed (wrestler)","1","1878","Q62020348","104"
"55681481","Deirdre O'Connor","0","9895","Q42498446","114"
"43398264","Henri Joseph Thomas","1","14238","Q1827402","163"
"70630058","Andrew (footballer)","1","4391","Q111940807","330"
"1624086","Harvey Weinstein","1","103543","Q531599","381293"
"341121","Juicy J","1","23135","Q602779","25491"
"25557440","Edith Layard Stephens","0","6227","Q5338600","88"
"6293860","Tom Kaulitz","0","64","Q1622098","34198"
"2110323","Rihanna","1","234030","Q36844","484971"
"215566","Pink (singer)","1","119678","Q160009","169462"
"67295086","Phạm Minh Chính","1","19118","Q10806940","6625"
"27622774","James Edward Tierney Aitchison","0","6717","Q1680330","125"
"49592557","George Miller (footballer, born 1998)","1","13674","Q25171612","2445"
"906831","Felipe Poey","1","2987","Q500649","304"
"144364","Jonathan Pryce","1","50213","Q312702","100705"
"1865085","Marc Jacobs","1","31122","Q313108","34855"
"28322976","Adam Clayton Powell III","1","3818","Q4678865","2648"
"24472147","Ladyfag","1","14171","Q6470755","3965"
"29968622","Wickey McAvoy","0","4448","Q16007440","65"
"15677114","John Oliver (bishop)","1","4327","Q6251229","157"
"192080","Jens Stoltenberg","1","127066","Q57665","59414"
"37156790","Oliver Bosbyshell","1","30852","Q7087415","429"
"36061362","Henry Haberfield Thomas","0","2338","Q5722428","58"
"8099475","Camilla Läckberg","1","16636","Q231320","3730"
"","Chris_Evans_%28unionist%29","","","",""
"5880005","Robbie Williams (footballer, born 1979)","1","6094","Q7341023","124"
"20728335","Jack Whitehall","1","51263","Q5868696","76255"
"271841","Peter Frankenfeld","1","2287","Q96421","507"
"31438026","Zoey Deutch","1","63484","Q218279","160223"
"19841880","Benno Fiala Ritter von Fernbrugg","1","9998","Q79133","116"
"59607221","Benedetta Porcaroli","0","3421","Q59732871","6604"
"42580068","Danielle Brooks","0","17755","Q16727679","38892"
"14956332","Selen Soyder","1","3870","Q3622237","1325"
"799798","Sidónio Pais","1","27007","Q356691","1340"
"3319990","Ira Joe Fisher","1","7588","Q6066130","521"
"57279009","Amanda Gorman","1","54793","Q52369134","15642"
"21194392","Kevin Großkreutz","1","26710","Q158367","3562"
"2514769","Nancy Wilson (religious leader)","1","9286","Q1718797","270"
"48750119","Chloé Zhao","1","51914","Q21078321","29782"
"34884791","Rosa Salazar","0","14904","Q7367121","58782"
"71911761","R'Bonney Gabriel","0","15414","Q114395063","101039"
"76772","Bono","1","129855","Q834621","280625"
"28753159","Zendaya","1","123076","Q189489","468964"
"42512017","John Choma (American football)","1","2420","Q16728018","135"
"4321056","Mark Rutte","1","43265","Q57792","40698"
"4256529","Yevgeniya Medvedeva (cross-country skier)","1","16566","Q115498","86"
"13586352","Alexander II of Kakheti","1","9192","Q2382227","438"
"10345741","Ti West","0","15590","Q3527989","120282"
"43671127","Emmanuel Macron","1","262167","Q3052772","188532"
"23529641","Domhnall Gleeson","1","50219","Q456047","280812"
"24648776","Philip Boyce (psychiatrist)","1","8952","Q16135565","67"
"18799989","Adam Rosales","1","18308","Q2824005","585"
"27506238","Bruno Kahl","1","8976","Q23928985","1520"
"164283","Philip III of Macedon","1","17645","Q295530","7859"
"5808924","Carl Mayet","1","2109","Q62465","100"
"62850307","Denys Shmyhal","1","13509","Q66094865","27735"
"434736","Khalid Mahmood (British politician)","1","19853","Q695028","2117"
"13492171","Domenico Quaglio the Younger","1","2338","Q481422","164"
"67742051","Roman Protasevich","1","57125","Q106949139","7829"
"11582475","Scooter McCray","0","3888","Q534874","451"
"59793740","Felipe (footballer, born 1992)","1","7112","Q61756159","378"
"23241605","Paloma Faith","1","53989","Q240324","48715"
"31010533","Simon Pearce","0","4615","Q7519507","1077"
"276392","Portia de Rossi","1","28966","Q215366","81787"
"44733","Emmanuelle Seigner","1","9518","Q234890","46153"
"17856670","Sebastian Koch-Hansen","1","1224","Q7442454","38"
"69965462","Milly Alcock","1","22657","Q108816955","654066"
"3125757","Albert II, Margrave of Meissen","1","10209","Q61508","3100"
"399703","Jeri Ryan","1","31878","Q236809","58079"
"54539668","Christopher Wray (actor)","0","3366","Q39039600","230"
"19480906","Ivar (wrestler)","1","28825","Q7812641","4446"
"483360","Jared Leto","1","97381","Q484523","253707"
"61368898","Adam Scott (footballer)","0","4856","Q65963020","60"
"38482267","Tommy Lee Sparta","0","21802","Q16231967","3489"
"50123724","Gerry Bean","1","3790","Q23883371","958"
"11630566","John L. Taylor","0","2803","Q6243713","165"
"","Emily_Vontz","","","",""
"35078150","Harry Nilsson (footballer)","0","1707","Q973638","137"
"55742666","Asher Angel","0","11853","Q42833024","32505"
"15138030","Pete Schrum","0","2565","Q7172245","917"
"22874727","Samantha Cristoforetti","1","29081","Q379039","24599"
"52530354","Joe Richardson (footballer, born 1942)","1","2314","Q27982197","34"
"936634","Joachim Ringelnatz","1","6128","Q552038","712"
"42724156","Laurent Pichon","0","7723","Q458174","107"
"1710418","Diplo","1","74465","Q533781","53656"
"1348138","Ken Block (musician)","0","26","Q16196378","46"
"47823756","Craig Chambers","0","2902","Q21005460","544"
"39261566","Birte Glang","1","12581","Q865881","311"
"16118245","Ludwig Wilhelm Maurer","0","3516","Q830732","216"
"5895907","Elsa Pataky","1","18614","Q230123","174621"
"2203219","Ice Train (wrestler)","1","11238","Q5661077","2508"
"9929434","Samuel Richardson (cricketer)","0","6175","Q7412474","81"
"51378435","Antonio Costa (painter)","0","1338","Q26902534","56"
"8583612","Mehmet Özyürek","1","2008","Q6809643","4132"
"69632036","Marquess of Siyang","1","4591","Q12603961","35"
"16764442","Lewis Hamilton (footballer)","0","4379","Q6536656","254"
"2576138","Jonathan Scott-Taylor","1","4266","Q6274359","8067"
"43933606","James E. Taylor","0","3450","Q18218071","133"
"16789908","Anna Kendrick","1","46430","Q67701","190316"
"61700762","Jimmy James (tracker, died 1945)","1","2102","Q24205072","67"
"81800","Mary-Kate Olsen","1","41479","Q1151944","148398"
"62542318","Christopher Lloyd (Dean of Elphin)","0","1742","Q85752282","23"
"49189636","Isaiah Hartenstein","0","21645","Q19286282","38629"
"216399","Nicholas Roerich","1","39247","Q208993","10524"
"1633414","Peter Hansen (actor)","0","32204","Q580032","1696"
"31296377","Kristina Vogel","1","15832","Q263464","1525"
"11326227","Edward F. Norton","1","4366","Q958017","372"
"274539","Ashton Kutcher","1","55923","Q164782","450376"
"9384974","John K. Davis","1","12115","Q14594762","295"
"1948469","Dominic West","0","35079","Q313020","152026"
"1252116","Johnnie Parsons","0","27953","Q366770","884"
"35214713","Tom Brady (rugby union)","0","4378","Q7815037","205"
"40482352","Kim Ju-ae","1","7709","Q14864448","7528"
"13025164","Sterling K. Brown","1","24441","Q3295000","44420"
"19373486","Vanessa Williams","1","61370","Q202801","82202"
"68309044","Ron Howard (politician)","0","2060","Q107646515","89"
"4982444","William Adams (locomotive engineer)","0","8815","Q185621","371"
"761654","Edgar Wilson Nye","1","5387","Q5337523","399"
"32010836","Dylan O'Brien","1","31520","Q714458","160643"
"13191236","Michael S. Davison","1","9554","Q6834059","230"
"62830809","Micheál Martin (Gaelic footballer)","1","6771","Q82105313","1944"
"2169958","Andrew van der Bijl","1","18920","Q659409","26535"
"542197","Rosi Mittermaier","0","29736","Q61624","428"
"1724817","David Faustino","1","20096","Q365474","30203"
"6437759","Sebastian Vettel","1","185160","Q42311","199419"
"12523794","David González (footballer, born 1982)","1","11089","Q972418","457"
"30781185","Mabel Terry-Lewis","1","11707","Q581704","290"
"2964059","Sam Worthington","1","36711","Q82085","128989"
"21511108","Sam Smith (footballer, born 1909)","1","3457","Q7408173","32"
"5015863","Elizabeth Chambers (television personality)","1","13814","Q5362564","53645"
"71291250","Nasser Kanaani","1","2874","Q113076288","1506"
"29268","Stephen Sondheim","1","163620","Q153579","80537"
"","Marcus_Mumford_%28lawyer%29","","","",""
"854274","Philips Wouwerman","1","9807","Q454671","441"
"5495837","Aubrey O'Day","1","42256","Q2724748","9805"
"905168","Archie Goodwin (comics)","1","36304","Q633841","2331"
"43084","Sharon Stone","1","111027","Q62975","138864"
"1007928","Brittany Snow","0","30608","Q229975","141086"
"56539668","Riele Downs","0","7046","Q20862604","6626"
"69069939","Chris Oliver (American football)","0","9136","Q109282729","198"
"1800378","Georg Gänswein","1","30097","Q60628","1570"
"48616224","Aiko Hayashi","0","3299","Q21621455","89"
"524332","Kevin Pollak","1","27194","Q351812","38460"
"2935908","Isabel Coixet","1","43473","Q232273","1916"
"54433363","Barry Keoghan","0","39169","Q28542230","128439"
"48268960","Daniil Medvedev","1","86443","Q21622022","65278"
"303892","Enrique Iglesias","1","85647","Q47122","140843"
"704720","Lisa Rinna","1","32423","Q239576","114496"
"35700465","Verónica Echegui","1","21393","Q456850","7700"
"7144873","Brendon Urie","1","41992","Q1047474","80428"
"70106129","Olivia Hamilton","0","3399","Q110966373","267"
"977616","Roger Moore (poker player)","0","2322","Q3940091","210"
"48401919","Edward Berger","0","9635","Q1291686","34024"
"630976","Brenda Fricker","0","17281","Q230214","16148"
"61898029","Frank Schäffler","1","6214","Q90973","313"
"28326546","Álvaro Morata","1","79754","Q48770","55796"
"13531750","Ron Howard (American football)","0","6327","Q3940969","299"
"1845368","John Krasinski","1","70018","Q313039","289589"
"31072209","Cameron Lees","1","6389","Q5026286","127"
"22097185","Eugénie Niboyet","1","17388","Q3060280","198"
"9982154","Eric Wright (cornerback, born 1985)","1","7929","Q2376235","821"
"860648","Stella McCartney","1","29557","Q232812","57299"
"20023502","James Wandin","1","9278","Q16017614","215"
"4429395","Eminem","1","256411","Q5608","674392"
"380387","Lady Louise Windsor","1","23857","Q680304","34419"
"15702662","Bruce Darnell","1","6687","Q991584","1325"
"2142112","Kathy Hilton","1","15002","Q269846","153586"
"17026465","Teofilo Guiscardo Rossi di Montelera","1","2851","Q7701159","115"
"29642053","Elizabeth Olsen","1","89609","Q234644","284879"
"803321","Steve Smith (comedian)","1","5824","Q3499112","6967"
"16803137","Meghan McCain","1","44237","Q461063","25650"
"1822","Antoine Lavoisier","1","76721","Q39607","37372"
"48378129","Chad Stahelski","1","16232","Q22277301","25708"
"46952124","Monica Geingos","1","12055","Q19513511","1777"
"20520400","Jason Wu","1","12760","Q3807444","2874"
"323180","Hans Modrow","0","29594","Q57241","2807"
"63467640","Dixie D'Amelio","1","23438","Q83708517","79980"
"2247851","Kate Walsh (singer)","1","6880","Q440817","609"
"42632229","Jella Haase","0","6441","Q1686699","26045"
"62818294","Tommy Pharr","0","1803","Q81919159","106"
"58925","Margrethe II of Denmark","1","56399","Q102139","209414"
"49050171","Carles Puigdemont","1","110765","Q4740163","83015"
"62459838","Gottfried Curio","0","2385","Q27917019","237"
"63648798","Fernando Vérgez Alzaga","0","10621","Q15060665","5068"
"1791166","Paul Gavarni","1","10690","Q1074290","1086"
"56065369","Lorenzo Viotti","0","7897","Q45837729","2053"
"36589694","Khalid Eisa","1","6699","Q3814925","594"
"57498562","Angela Missoni","0","6550","Q54358489","333"
"55832489","Candace Owens","1","107323","Q43302090","663509"
"359597","Taylor Hanson","1","9391","Q2610405","22445"
"13408645","Jim Leeker","0","3901","Q6196355","74"
"197809","Ella Maillart","1","8949","Q464376","1100"
"40435868","S. Jaishankar","1","38433","Q16186720","215639"
"21904605","Klaudia Schifferle","0","1264","Q1531551","203"
"61424648","Tony N. Leung","1","10009","Q76490173","168"
"277805","Edi Rama","1","75978","Q316901","21548"
"35305620","Catherine Colonna","0","12055","Q273396","5262"
"17780945","Rooney Mara","1","61004","Q228766","185672"
